SKU,Item Class Cd,Item Class Sect Cd,Vendor Nbr,Lead Days,LEAD 1,LEAD 2,Active Vendor,Item Desc,Active Cd,SKU_Supplier,DOP
1811100,18,11,25056,7,9,7,A,CASE/VIR BEV1100-1 7/16X1-15/1,Y,1811100_25056,3/19/2012
1811295,18,11,25056,7,9,7,A,CASE/VIR COL 5635-1 5/8X2-3/4,Y,1811295_25056,3/3/2013
18113600,18,11,25056,7,9,7,A,STOP/VIROLA 70-17 5/16X1-1/16,Y,18113600_25056,12/12/2012
1812000,18,11,25056,7,9,7,A,BASE/VIROLA BEV.2000-1 3/8X3,Y,1812000_25056,3/19/2012
1812110,18,12,25056,7,9,7,A,CASE/BEV VIR.7/16X1-15/16 SET,Y,1812110_25056,3/3/2013
18121295,18,12,25056,7,9,7,A,CASE/COL VIR.SET 9/16 X 2-3/4,Y,18121295_25056,12/12/2012
1812290,18,11,25056,7,9,7,A,BASE/VIROLA COL 618-1 3/8X3,Y,1812290_25056,3/19/2012
1812295,18,11,25056,7,9,7,A,BASE/VIR COL711-18 9/16X4-1/8,Y,1812295_25056,3/3/2013
1812MDFP,18,45,25056,7,9,7,A,BOARD MDF PRMD 1 X 8 X 12,Y,1812MDFP_25056,12/12/2012
1813001,18,13,25056,7,9,7,A,E2E CASING/BASE 1/2X2.1/2X8',Y,1813001_25056,3/19/2012
1813002,18,13,25056,7,9,7,A,E2E CASING/BASE 1/2X3.1/2X8',Y,1813002_25056,3/3/2013
1813003,18,13,25056,7,9,7,A,E2E CASING/BASE 5/8X1.1/2X8',Y,1813003_25056,12/12/2012
1813004,18,13,25056,7,9,7,A,E2E CASING/BASE 5/8X2.1/2X8',Y,1813004_25056,3/19/2012
1813005,18,13,25056,7,9,7,A,E2E CASING/BASE 5/8X3.1/2X8',Y,1813005_25056,3/3/2013
1813006,18,13,25056,7,9,7,A,E2E CASING/BASE 5/8X4.9/16X8',Y,1813006_25056,12/12/2012
1813007,18,13,25056,7,9,7,A,E2E CASING/BASE 5/8X5.9/16X8',Y,1813007_25056,3/19/2012
1813008,18,13,25056,7,9,7,A,BEVEL CASING 5/8X3.1/2X8',Y,1813008_25056,3/3/2013
1813009,18,13,25056,7,9,7,A,BEVEL BASE 1/2X5.1/4X8',Y,1813009_25056,12/12/2012
1813010,18,13,25056,7,9,7,A,WINDOW EXTENDER 3/4X3.1/2X8',Y,1813010_25056,3/19/2012
1813011,18,13,25056,7,9,7,A,CROWN MOULDING 1/2X4.1/8X8',Y,1813011_25056,3/19/2012
1813012,18,13,25056,7,9,7,A,"ARCHITRAVE 1""X3.3/8""X8'",Y,1813012_25056,3/3/2013
1813013,18,13,25056,7,9,7,A,"BACK BAND 3/4""X1""X8'",Y,1813013_25056,12/12/2012
1813014,18,13,25056,7,9,7,A,5/8X5-1/2X8 URBAN BASE MDFP,Y,1813014_25056,3/19/2012
1813015,18,13,25056,7,9,7,A,5/8X5-1/2X16 URBAN BASE MDFP,Y,1813015_25056,3/3/2013
1813016,18,13,25056,7,9,7,A,3/8X1-3/8X7URBANSTOP MDFP,Y,1813016_25056,12/12/2012
1813017,18,13,25056,7,9,7,A,3/4X3-1/2X8URBAN CASE MDFP,Y,1813017_25056,3/19/2012
1813018,18,13,25056,7,9,7,A,3/4X3-1/2X14URBAN CASE MDFP,Y,1813018_25056,3/3/2013
1813019,18,13,25056,7,9,7,A,3/4X1-5/16X8URBAN BB MDFP,Y,1813019_25056,12/12/2012
1813800,18,11,25056,7,9,7,A,BURLAP/VIR 166-18 5/16X1-1/16,Y,1813800_25056,3/19/2012
1814010,18,11,25056,7,9,7,A,QTRRND/VIROLA101-18 7/16X11/16,Y,1814010_25056,3/3/2013
1814020,18,11,25056,7,9,7,A,QTRRND/VIR.102-18 11/16X11/16,Y,1814020_25056,12/12/2012
1814021,18,14,25056,7,9,7,A,FLIP FACE CROWN 5/8X3.5/16X8',Y,1814021_25056,3/19/2012
1814022,18,14,25056,7,9,7,A,FLIP FACE CROWN 5/8X3.5/16X12',Y,1814022_25056,3/3/2013
1814023,18,14,25056,7,9,7,A,FLIP FACE CROWN 5/8X4.1/4X8',Y,1814023_25056,12/12/2012
1814024,18,14,25056,7,9,7,A,FLIP FACE CROWN 5/8X4.1/4X12',Y,1814024_25056,3/19/2012
1814025,18,14,25056,7,9,7,A,FLIP FACE CROWN 5/8X4.1/2X8',Y,1814025_25056,3/3/2013
1814026,18,14,25056,7,9,7,A,FLIP FACE CROWN 5/8X4.1/2X12',Y,1814026_25056,12/12/2012
1814410,18,11,25056,7,9,7,A,COVE/VIROLA 106-18 11/16X11/16,Y,1814410_25056,3/19/2012
1815005,18,15,25056,7,9,7,A,CASING/K PINE COL.3/4X2-1/2X7,Y,1815005_25056,3/19/2012
1815012,18,15,25056,7,9,7,A,BASE/K PINE COL. 1/2X3-1/2X8',Y,1815012_25056,3/3/2013
1815700,18,11,25056,7,9,7,A,CRWN/VIR 173-1(OGEE)1/2 X1-5/8,Y,1815700_25056,12/12/2012
1816FJP,18,45,25056,7,9,7,A,PINE/1X8X16 FJ PRIMED,Y,1816FJP_25056,3/19/2012
1818110,18,11,25056,7,9,7,A,CORNER/OS VIR170-1 11/16X11/16,Y,1818110_25056,3/3/2013
1818120,18,11,25056,7,9,7,A,CORNER/OS VIROLA 171-18 1X1,Y,1818120_25056,12/12/2012
18190821,18,21,25056,7,9,7,A,BASE/COL.PIN608-2RL 7/16X4-1/8,Y,18190821_25056,3/19/2012
18191021,18,21,25056,7,9,7,A,CASE/COL.PINE 710-2RL5/8X2-1/2,Y,18191021_25056,3/3/2013
18197921,18,21,25056,7,9,7,A,CROWN/CLR PINE 9/16X3-1/8,Y,18197921_25056,12/12/2012
18198921,18,21,25056,7,9,7,A,CHR RAIL/CLR PINE 11/16X1-3/4,Y,18198921_25056,3/19/2012
1820015,18,20,558515,2,5,3,A,BASE BLOCK PINE 4 1/2 X 6 1/2,Y,1820015_558515,3/3/2013
18205010,18,20,25056,7,9,7,A,PANEL/PINE 188-28  9/16X1-1/8,Y,18205010_25056,12/12/2012
18207701,18,20,25056,7,9,7,A,"CROWN/C.PINE 7/16""X2-1/8""X8'",Y,18207701_25056,3/19/2012
18207702,18,20,25056,7,9,7,A,"CASE/COL C.PINE 3-1/8""X7'",Y,18207702_25056,3/3/2013
18207703,18,20,25056,7,9,7,A,"CHAIR/C.PINE 2-1/2""X8'",Y,18207703_25056,12/12/2012
18207704,18,20,25056,7,9,7,A,HALF ROUND 5/16X5/8X8',Y,18207704_25056,3/19/2012
18207705,18,20,25056,7,9,7,A,QUARTER ROUND 1/4X1/4X8',Y,18207705_25056,3/3/2013
18207706,18,20,25056,7,9,7,A,BEVEL CASING 3/8X2-1/8X8',Y,18207706_25056,12/12/2012
18207707,18,20,25056,7,9,7,A,"QTRRND/C PINE 15/16""X15/16""X8'",Y,18207707_25056,3/19/2012
18207708,18,20,25056,7,9,7,A,COVE/C.PINE 15/16X15/16X8,Y,18207708_25056,3/19/2012
18207710,18,20,25056,7,9,7,A,"CASE/CPINE COL 5/8""X2-3/4""X7",Y,18207710_25056,3/3/2013
18207711,18,20,25056,7,9,7,A,BASE/PINE COL 622-28 3-1/8X8,Y,18207711_25056,12/12/2012
18207712,18,20,25056,7,9,7,A,PARCLOSE/PINE 166-21096C1-3/16,Y,18207712_25056,3/19/2012
18207713,18,20,25056,7,9,7,A,DECO/PINE MLDG 695 3/4 X 8,Y,18207713_25056,3/3/2013
1821105,18,20,25056,7,9,7,A,CASE/BEV PINE 110-27 3/8X2-1/8,Y,1821105_25056,12/12/2012
1821292,18,20,25056,7,9,7,A,CASE/PINE COL621-27 7/16X2-1/8,Y,1821292_25056,3/19/2012
1821293,18,20,25056,7,9,7,A,CASE/PINE COL710-27 5/8X2-1/2,Y,1821293_25056,3/3/2013
1821505,18,21,25056,7,9,7,A,BASE/COL CLR PINE 5/16X3-1/8,Y,1821505_25056,12/12/2012
1822000,18,20,25056,7,9,7,A,BASE/BEV PINE130-28 5/16X3-1/8,Y,1822000_25056,3/19/2012
1822001,18,22,25056,7,9,7,A,BASE/COL SMRT MDF 3/8X3 7/8X8,Y,1822001_25056,3/3/2013
1822002,18,22,25056,7,9,7,A,BASE/COL SMRT MDF 3/8X3 1/8X12,Y,1822002_25056,12/12/2012
1822003,18,22,25056,7,9,7,A,BASE/COL SMRT MDF 3/8X3 1/8X8,Y,1822003_25056,3/19/2012
1822004,18,22,25056,7,9,7,A,CAS/COL SMRT MDF 5/8X2 3/4X12,Y,1822004_25056,3/3/2013
1822005,18,22,25056,7,9,7,A,CAS/COL SMRT MDF 5/8X2 3/4X8,Y,1822005_25056,12/12/2012
1822006,18,22,25056,7,9,7,A,CAS/COL SMRT MDF 3/8X2 1/8X8,Y,1822006_25056,3/19/2012
1822007,18,22,25056,7,9,7,A,CROWN SMRT MDF 5/8X3 5/16X12,Y,1822007_25056,3/3/2013
1822008,18,22,25056,7,9,7,A,CROWN SMRT MDF 5/8X3 5/16X8,Y,1822008_25056,12/12/2012
1822009,18,22,25056,7,9,7,A,CHAIRRAIL SMRT MDF 5/8X1 3/4X8,Y,1822009_25056,3/19/2012
1822010,18,22,25056,7,9,7,A,COL/STOP SMRT MDF 3/8X1 3/8X7,Y,1822010_25056,3/19/2012
1822011,18,22,25056,7,9,7,A,DECOSMART TOUCH UP KIT,Y,1822011_25056,3/3/2013
1822012,18,22,25056,7,9,7,A,DECOSMART (WHITE) PAINT 931ML,Y,1822012_25056,12/12/2012
1822013,18,22,25056,7,9,7,A,DECOSMART CAULKING 304ML,Y,1822013_25056,3/19/2012
1822014,18,22,25056,7,9,7,A,DECOSMARTFILLER 225ML,Y,1822014_25056,3/3/2013
1822015,18,22,25056,7,9,7,A,"DECOSMARTSCRAPER 2""X3""",Y,1822015_25056,12/12/2012
1822016,18,22,25056,7,9,7,A,BASE/COL SMRT MDF 3/8X3 7/8X12,Y,1822016_25056,3/19/2012
182291,18,20,25056,7,9,7,A,BASE/PINE COL606-28 5/16X3-1/8,Y,182291_25056,3/3/2013
1823000,18,23,25056,7,9,7,A,MDF PRIMED BASE 5/8X5 15/16X8',Y,1823000_25056,12/12/2012
1823005,18,23,25056,7,9,7,A,MDF PRIMED BASE 5/8X5-15/16X16,Y,1823005_25056,3/19/2012
1823600,18,20,25056,7,9,7,A,DOORSTOP/PINE70-27 5/16X1-1/16,Y,1823600_25056,3/3/2013
1823616,18,20,25056,7,9,7,A,STOP/PINE COL662-2 5/16X1-1/16,Y,1823616_25056,12/12/2012
1823810,18,20,25056,7,9,7,A,BURLAP/PINE168-28 5/16X1-11/16,Y,1823810_25056,3/19/2012
1824000,18,20,25056,7,9,7,A,QTR RND/PINE 100-28 1/2X1/2,Y,1824000_25056,3/3/2013
1824001,18,24,25056,7,9,7,A,PINE PFJ STOP 5/16X1.1/16X7',Y,1824001_25056,12/12/2012
1824010,18,20,25056,7,9,7,A,QTR RND/PINE 101-28 7/16X11/16,Y,1824010_25056,3/19/2012
1824020,18,20,25056,7,9,7,A,QTRRND/PINE 102-28 11/16X11/16,Y,1824020_25056,3/3/2013
18241300,18,24,25056,7,9,7,A,CASE/FJP BEVEL 3/8X2-1/8X7',Y,18241300_25056,12/12/2012
18241301,18,24,25056,7,9,7,A,CASE/FJP BEV. 3/8X2-1/8X8',Y,18241301_25056,3/19/2012
18241392,18,24,25056,7,9,7,A,CASE/FJP COL 7/16X2-1/8X7',Y,18241392_25056,3/19/2012
18241393,18,24,25056,7,9,7,A,CASE/FJP COL 5/8X2-1/2X7',Y,18241393_25056,3/3/2013
18241394,18,24,25056,7,9,7,A,CASE/FJP COL 5/8X2-3/4X7',Y,18241394_25056,12/12/2012
18242300,18,24,25056,7,9,7,A,BASE/FJP 130-38 5/16X3-1/8X8',Y,18242300_25056,3/19/2012
18242391,18,24,25056,7,9,7,A,BASE/FJP COL 5/16X3-1/8X8',Y,18242391_25056,3/3/2013
18242393,18,24,25056,7,9,7,A,BASE/FJP COL 7/16X4-1/8X8',Y,18242393_25056,12/12/2012
1824315,18,24,25056,7,9,7,A,HANDRAIL/FJP 1-1/8X2-1/8X8',Y,1824315_25056,3/19/2012
1824325,18,24,25056,7,9,7,A,DOOR JAMB FJP 11/16X6-5/8,Y,1824325_25056,3/3/2013
18243300,18,24,25056,7,9,7,A,STOP/FJP 5/16X1-1/16X7',Y,18243300_25056,12/12/2012
18243310,18,24,25056,7,9,7,A,STOP/FJP COL 5/16X1-1/16X7',Y,18243310_25056,3/19/2012
1824400,18,20,25056,7,9,7,A,COVE/PINE 105-28 1/2X1/2,Y,1824400_25056,3/3/2013
1824410,18,20,25056,7,9,7,A,COVE/PINE ASP106 3/4,Y,1824410_25056,12/12/2012
18244300,18,24,25056,7,9,7,A,QTR RND/FJP 1/2X1/2X8',Y,18244300_25056,3/19/2012
18244310,18,24,25056,7,9,7,A,QTR RND/FJP 7/16X11/16X8',Y,18244310_25056,3/3/2013
18244320,18,24,25056,7,9,7,A,QTR RND/FJP 11/16X11/16X8',Y,18244320_25056,12/12/2012
18244350,18,24,25056,7,9,7,A,COVE/FJP 11/16X11/16X8',Y,18244350_25056,3/19/2012
18244360,18,24,25056,7,9,7,A,COVE/FJP 3/8X1-3/8X8',Y,18244360_25056,3/3/2013
18245300,18,24,25056,7,9,7,A,CROWN/FJP 173-38 7/16X1-5/8,Y,18245300_25056,12/12/2012
18245305,18,24,25056,7,9,7,A,PLY CAP/FJP614-38 13/16X1-5/8,Y,18245305_25056,3/19/2012
18245310,18,24,25056,7,9,7,A,PANEL/FJP 9/16X1-1/8X8',Y,18245310_25056,3/19/2012
18245320,18,24,25056,7,9,7,A,PANEL/ FJP 9/16X1-1/2X8',Y,18245320_25056,3/3/2013
18245360,18,24,25056,7,9,7,A,CHAIR/FJP 11/16X1-3/4X8',Y,18245360_25056,12/12/2012
18245380,18,24,25056,7,9,7,A,SCRN/FJP 90-3 5/16 X 3/4,Y,18245380_25056,3/19/2012
18246153,18,24,25056,7,9,7,A,BASECAP/FJP 11/16X1-1/2X8',Y,18246153_25056,3/3/2013
18247700,18,24,25056,7,9,7,A,"MLDG/D4S FJP 7/16""X11/16""X8'",Y,18247700_25056,12/12/2012
18247701,18,24,25056,7,9,7,A,"MLDG/D4S FJP 7/16""X11/16""X8'",Y,18247701_25056,3/19/2012
18247702,18,24,25056,7,9,7,A,"MLDG/D4S FJP 11/16""X11/16""X8'",Y,18247702_25056,3/3/2013
18247703,18,24,25056,7,9,7,A,"BOARD/FJP D4S 11/16""X1-5/8""X8'",Y,18247703_25056,12/12/2012
18247704,18,24,25056,7,9,7,A,"MLDG/D4S FJP 1""X1""X8'",Y,18247704_25056,3/19/2012
18247705,18,24,25056,7,9,7,A,"CASE/GEORGIAN FJP 3-1/2""X8'",Y,18247705_25056,3/3/2013
18247706,18,24,25056,7,9,7,A,"QTRRND/FJP 15/16""X15/16""X8'",Y,18247706_25056,12/12/2012
18247707,18,24,25056,7,9,7,A,"CHAIR/FJP 1-11/16""X8'",Y,18247707_25056,3/19/2012
18247708,18,24,25056,7,9,7,A,"CHAIR/FJP 2-1/2""X8'",Y,18247708_25056,3/3/2013
18247709,18,24,25056,7,9,7,A,"BASE/FJP COL. 5/8""X3-1/8""X8'",Y,18247709_25056,12/12/2012
18247710,18,24,25056,7,9,7,A,"DECO/MLDG FJP 5/16""X3-1/8""X8'",Y,18247710_25056,3/19/2012
18247711,18,24,25056,7,9,7,A,"CHAIR/FJP 11/16""X2-1/2""X8'",Y,18247711_25056,3/3/2013
18247712,18,24,25056,7,9,7,A,"PARCLOSE/FJP 1-3/16""X8'",Y,18247712_25056,12/12/2012
18247713,18,24,25056,7,9,7,A,D4S/ 5/16X1-1/16X7',Y,18247713_25056,3/19/2012
18247714,18,24,25056,7,9,7,A,D4S/ 5/16X1-11/16X8',Y,18247714_25056,3/19/2012
18247715,18,24,25056,7,9,7,A,HALF ROUND 5/16X5/8X8',Y,18247715_25056,3/3/2013
18247716,18,24,25056,7,9,7,A,COVE 1/2X1/2X8',Y,18247716_25056,12/12/2012
18247717,18,24,25056,7,9,7,A,BEVEL CASING 7/16X2 1/2X7',Y,18247717_25056,3/19/2012
18247718,18,24,25056,7,9,7,A,PLAIN BASE 5/16X4-1/8X8',Y,18247718_25056,3/3/2013
18247719,18,24,25056,7,9,7,A,PARCLOSE 5/16X1-11/16X8',Y,18247719_25056,12/12/2012
18247720,18,24,25056,7,9,7,A,DECORATIVE MOULDING 9/16X1-1/4,Y,18247720_25056,3/19/2012
18247721,18,24,25056,7,9,7,A,DECORATIVE MOULDING5/16X7/8X8',Y,18247721_25056,3/3/2013
18247722,18,24,25056,7,9,7,A,DECORATIVE MOULDING7/32X1/2X8',Y,18247722_25056,12/12/2012
18247723,18,24,25056,7,9,7,A,COLONIAL BASE3/8X2-1/2X7',Y,18247723_25056,3/19/2012
18247724,18,24,25056,7,9,7,A,COLONIAL BASE 5/16X4-1/8X8',Y,18247724_25056,3/3/2013
18247725,18,24,25056,7,9,7,A,COLONIAL CASING3/8X2-1/8X7',Y,18247725_25056,12/12/2012
18247726,18,24,25056,7,9,7,A,COLONIAL CASING 3/8X2-1/8X8',Y,18247726_25056,3/19/2012
18247727,18,24,25056,7,9,7,A,"COVE/FJP 15/16""X15/16""X8'",Y,18247727_25056,3/3/2013
18247728,18,24,25056,7,9,7,A,CASE/FJP BEVEL 7/16X2-1/2X8,Y,18247728_25056,12/12/2012
18247729,18,24,25056,7,9,7,A,BASE/FJP COL 7/16X3-1/2X8,Y,18247729_25056,3/19/2012
18247730,18,24,25056,7,9,7,A,CASE/FJP COL 11/16X3-1/8X7,Y,18247730_25056,3/3/2013
18247731,18,24,25056,7,9,7,A,"HANDRAIL/FJP 1-1/4""X2-1/8""X8",Y,18247731_25056,12/12/2012
18248310,18,24,25056,7,9,7,A,CORNER/FJP 11/16X11/16X8',Y,18248310_25056,3/19/2012
18248320,18,24,25056,7,9,7,A,EXT CORNER/ FJP 1X1X8',Y,18248320_25056,3/19/2012
1825000,18,25,750700,14,8,19,A,"3/4""X3-1/2""X14' U/L FLUT.CASE",Y,1825000_750700,3/3/2013
1825003T,18,26,25056,7,9,7,A,CASE/MDF COL.PRIMED 3/4X3-1/2,Y,1825003T_25056,12/12/2012
18250070,18,28,25056,7,9,7,A,STP/PLIN FJ PRIME5/16X1-1/16,Y,18250070_25056,3/19/2012
18250102,18,28,25056,7,9,7,A,+QTR RND/FJP PRM 11/16X11/16X8,Y,18250102_25056,3/3/2013
18250103,18,28,25056,7,9,7,A,COVE/FJ PINE PMD 11/16 16',Y,18250103_25056,12/12/2012
18250106,18,28,25056,7,9,7,A,COVE/FJ PINE PMD 11/16X11/16X8,Y,18250106_25056,3/19/2012
1825011,18,50,25056,7,9,7,A,(+)##JAMB/FJP NAT.11/16X4-9/16,Y,1825011_25056,3/3/2013
1825011,18,50,998946,0,0,0,A,(+)##JAMB/FJP NAT.11/16X4-9/16,Y,1825011_998946,12/12/2012
18250171,18,28,25056,7,9,7,A,CORNER/OS FJP PRIMED 1X1,Y,18250171_25056,3/19/2012
1825023,18,24,25056,7,9,7,A,STOP/FJP 5/16X7/8X7',Y,1825023_25056,3/3/2013
1825036,18,25,558515,2,5,3,A,"BASE/FJP (B-3) 4 3/8""X8'",Y,1825036_558515,12/12/2012
1825037,18,25,558515,2,5,3,A,"BASE/FJP (B-5) 3 3/8""X8'",Y,1825037_558515,3/19/2012
1825038,18,25,558515,2,5,3,A,"BASE/FJP (B-6) 4 3/8""X8'",Y,1825038_558515,3/3/2013
1825039,18,25,558515,2,5,3,A,"COVE/FJP (C-3) 3 1/2""X8'",Y,1825039_558515,12/12/2012
1825041,18,25,25056,7,9,7,A,PINE/FINGR.JOINTED 5/16X1 3/16,Y,1825041_25056,3/19/2012
1825042,18,25,25056,7,9,7,A,BASESHOE/FJ PINE 7/16X11/16X8,Y,1825042_25056,3/3/2013
1825044,18,25,558515,2,5,3,A,"COVE/FJP (C-5) 2 7/8""X8'",Y,1825044_558515,12/12/2012
1825045,18,25,558515,2,5,3,A,"COVE/FJP (C-7) 4 3/8""X8'",Y,1825045_558515,3/19/2012
1825046,18,25,558515,2,5,3,A,"CASE/FJP (T-5) 3 7/8""X7'",Y,1825046_558515,3/19/2012
1825051,18,25,558515,2,5,3,A,"CASE/FJP(T-8)3-1/2""X7'",Y,1825051_558515,3/3/2013
1825052,18,25,558515,2,5,3,A,"TREAD/STR BRCH(S-11)10-1/2X36""",Y,1825052_558515,12/12/2012
1825053,18,25,558515,2,5,3,A,"TREAD/STR BRCH(S-12)10-1/2X42""",Y,1825053_558515,3/19/2012
1825054,18,25,558515,2,5,3,A,"TREAD/STR BRCH(S-13)10-1/2X48""",Y,1825054_558515,3/3/2013
1825056,18,25,558515,2,5,3,A,TOP HOOD ASSEMPLY(H-10) 2/6,Y,1825056_558515,12/12/2012
1825057,18,25,558515,2,5,3,A,TOP HOOD ASSEMBLY (H-11) 2/8,Y,1825057_558515,3/19/2012
1825058,18,25,558515,2,5,3,A,TOP HEADER ASSEMBLY (H-20) 2/6,Y,1825058_558515,3/3/2013
1825059,18,25,558515,2,5,3,A,TOP HEADER ASSEMBLY(H-21)2/8,Y,1825059_558515,12/12/2012
1825061,18,25,558515,2,5,3,A,"CORNER O/S (Q-1) 4-3/8""",Y,1825061_558515,3/19/2012
1825062,18,25,558515,2,5,3,A,"CORNER I/S (Q-2) 4-3/8""",Y,1825062_558515,3/3/2013
18250621,18,28,25056,7,9,7,A,CASE/COL.FJP PRIMED7/16X2-1/8,Y,18250621_25056,12/12/2012
18250622,18,28,25056,7,9,7,A,STOP/FJP COL PR 5/16X1-1/16X7',Y,18250622_25056,3/19/2012
1825063,18,25,558515,2,5,3,A,"CORNER O/S (Q-3) 3-1/2""",Y,1825063_558515,3/3/2013
1825064,18,25,558515,2,5,3,A,"CORNER I/S (Q-4) 3-1/2""",Y,1825064_558515,12/12/2012
1825066,18,25,558515,2,5,3,A,"CORNER O/S (Q-5) 3-7/8""",Y,1825066_558515,3/19/2012
1825067,18,25,558515,2,5,3,A,"CORNER I/S (Q-6) 3-7/8""",Y,1825067_558515,3/3/2013
1825068,18,25,558515,2,5,3,A,CORNER O/S (Q-7) 2-1/8,Y,1825068_558515,12/12/2012
1825069,18,25,558515,2,5,3,A,"CORNER I/S (Q-8) 2-1/8""",Y,1825069_558515,3/19/2012
1825070,18,25,558515,2,5,3,A,"CORNER O/S (Q-9) 2-7/8""",Y,1825070_558515,3/19/2012
1825071,18,25,558515,2,5,3,A,"CORNER I/S (Q-10) 2-7/8""",Y,1825071_558515,3/3/2013
1825072,18,25,558515,2,5,3,A,"CORNER O/S (Q-13) 4-3/8""",Y,1825072_558515,12/12/2012
1825073,18,25,558515,2,5,3,A,"CORNER I/S (Q-14) 4-3/8""",Y,1825073_558515,3/19/2012
1825203,18,25,25056,7,9,7,A,JAMB/FJP 11/16X4-9/16 NAT,Y,1825203_25056,3/3/2013
18252033,18,28,25056,7,9,7,A,JAMB/PRIME FJP 11/16X4-9/16X7',Y,18252033_25056,12/12/2012
1825204,18,25,25056,7,9,7,A,JAMB/NAT.FJP 4-5/8X7',Y,1825204_25056,3/19/2012
1825301,18,25,558515,2,5,3,A,"CHAIR/FJP W1 3/4""X2 1/2""X8'",Y,1825301_558515,3/3/2013
1825302,18,25,558515,2,5,3,A,"CHAIR/FJP W6 5/8""X1""X8'",Y,1825302_558515,12/12/2012
1825303,18,25,558515,2,5,3,A,"BASE/FJP B1 5/8""X5 3/8""X8'",Y,1825303_558515,3/19/2012
1825304,18,25,558515,2,5,3,A,"BASE/FJP B2 5/8""X4 3/8""X8'",Y,1825304_558515,3/3/2013
1825305,18,25,558515,2,5,3,A,"BASE/FJP B7 11/16""X4 3/8""X8'",Y,1825305_558515,12/12/2012
1825306,18,25,558515,2,5,3,A,"COVE/FJP C1 11/16""X4 3/8""X8'",Y,1825306_558515,3/19/2012
1825307,18,25,558515,2,5,3,A,"COVE/FJP C2 5/8""X3 1/2""X8'",Y,1825307_558515,3/3/2013
1825308,18,25,558515,2,5,3,A,"COVE/FJP C4 11/16""X2 1/8""X8'",Y,1825308_558515,12/12/2012
1825309,18,25,558515,2,5,3,A,"CASE/FJP T1 5/8""X3 1/2""X7'",Y,1825309_558515,3/19/2012
1825310,18,25,558515,2,5,3,A,"CASE/FJP T4 5/8""X3 1/2""X7'",Y,1825310_558515,3/3/2013
1825311,18,25,558515,2,5,3,A,"CASE/FJP T6 11/16""X4 1/16""X7'",Y,1825311_558515,12/12/2012
1825312,18,25,558515,2,5,3,A,"CASE/FJP T7 3 /14""X7'",Y,1825312_558515,3/19/2012
1825505,18,20,25056,7,9,7,A,PLY CAP/PINE614-2 13/16X1-5/8,Y,1825505_25056,3/19/2012
1825506,18,20,25056,7,9,7,A,CHAIR/PINE 689-28 11/16X1-3/4,Y,1825506_25056,3/3/2013
18255359,18,28,25056,7,9,7,A,BRICKMLD/FJP PRIMED 1-1/4X2,Y,18255359_25056,12/12/2012
1825600,18,25,25056,7,9,7,A,(+)CASE/FJP COL 5/8X2-1/2X14,Y,1825600_25056,3/19/2012
1825605,18,25,25056,7,9,7,A,QTR RND/FJP 11/16X11/16X16,Y,1825605_25056,3/3/2013
18256089,18,28,25056,7,9,7,A,BASE/FJP COL PRM 3/8X4-1/8X8',Y,18256089_25056,12/12/2012
1825620,18,25,25056,7,9,7,A,(+)CASE/FJP COL 5/8X2-3/4X14,Y,1825620_25056,3/19/2012
1825630,18,25,25056,7,9,7,A,QTR RND/FJP 1/2X1/2X16,Y,1825630_25056,3/3/2013
1825635,18,25,25056,7,9,7,A,CASE/FJP BEVEL 3/8X2-1/8X14,Y,1825635_25056,12/12/2012
1825640,18,25,25056,7,9,7,A,COVE/FJP 11/16X11/16X16,Y,1825640_25056,3/19/2012
1825645,18,25,25056,7,9,7,A,BASE/FJP BEVEL 5/16X3-1/8X16,Y,1825645_25056,3/3/2013
1825655,18,25,25056,7,9,7,A,CROWN/FJP 7/16X1-5/8X16,Y,1825655_25056,12/12/2012
1825677,18,25,25056,7,9,7,A,HANDRAIL/FJP 1-1/8X2-1/8X12,Y,1825677_25056,3/19/2012
1825680,18,25,25056,7,9,7,A,HANDRAIL/FJP 1-1/8X2-1/8X16,Y,1825680_25056,3/3/2013
1825685,18,25,25056,7,9,7,A,CROWN/FJP 9/16X4-1/2X16,Y,1825685_25056,12/12/2012
1825690,18,25,25056,7,9,7,A,CHAIR RAIL/FJP 11/16X1-3/4X16,Y,1825690_25056,3/19/2012
1825695,18,25,25056,7,9,7,A,BRICKMOULD/FJP 1-1/4X2X16,Y,1825695_25056,3/3/2013
1825700,18,20,25056,7,9,7,A,CROWN/PINE173-28 7/16X-1-5/8,Y,1825700_25056,12/12/2012
18257109,18,28,25056,7,9,7,A,+CASE/FJP COL PRMD 5/8X2-1/2X7,Y,18257109_25056,3/19/2012
18257731,18,24,25056,7,9,7,A,"CHAIR/FJP 1-1/16X2-3/8""X8'",Y,18257731_25056,3/19/2012
1825815,18,25,25056,7,9,7,A,PANEL/FJP 9/16X1-1/8X16,Y,1825815_25056,3/3/2013
1825835,18,25,25056,7,9,7,A,QTR RND/FJP 7/16X11/16X16,Y,1825835_25056,12/12/2012
1825841,18,25,558515,2,5,3,A,"BASE/FJP B1 5/8""X5-3/8""X14'",Y,1825841_558515,3/19/2012
1825843,18,25,558515,2,5,3,A,"BASE/FJP B2 5/8""X4-5/8""X14'",Y,1825843_558515,3/3/2013
1825845,18,25,558515,2,5,3,A,"BASE/FJP B3 4-3/8""X14'",Y,1825845_558515,12/12/2012
1825847,18,25,558515,2,5,3,A,"BASE/FJP B5 5/8""X3-3/8""X14'",Y,1825847_558515,3/19/2012
